player_id,player_fullname,age,birth_date,birth_place,nationality,height_cm,weight_kg,player_photo,club,league,position,minutes,rating,shots,goals,assists,passes,key_passes,tackles,blocks,interceptions,duels,duels_won,dribbles_attempted,dribbles_success,fouls_drawn,fouls_committed,team_logo,league_logo,goals_p90,assists_p90
328089,Archie James Francis Gray,19.0,2006-03-12,Durham,England,187,70,https://media.api-sports.io/football/players/328089.png,Tottenham,Premier League,Midfielder,294,6.46,4.87,3.41,3.3,6.23,2.22,1.83,2.18,6.53,1.1,0.61,2.49,3.33,0.76,1.81,https://media.api-sports.io/football/teams/47.png,https://media.api-sports.io/football/leagues/39.png,0.0,0.0
336564,Wilson Serge Eric Odobert,21.0,2004-11-28,Meaux,France,182,76,https://media.api-sports.io/football/players/336564.png,Tottenham,Premier League,Attacker,504,6.55,3.98,2.6,7.86,7.41,6.36,4.52,3.3,4.97,1.73,3.23,8.61,9.01,1.87,8.78,https://media.api-sports.io/football/teams/47.png,https://media.api-sports.io/football/leagues/39.png,0.0,0.17857142857142855
1746,Joseph Adrian Worrall,28.0,1997-01-10,Nottingham,England,193,64,https://media.api-sports.io/football/players/1746.png,Burnley,Premier League,Defender,84,6.73,1.41,3.94,3.99,0.14,1.39,7.26,1.25,5.67,2.31,6.83,1.19,1.68,7.22,4.68,https://media.api-sports.io/football/teams/44.png,https://media.api-sports.io/football/leagues/39.png,0.0,0.0
20303,Joshua Ishaele Jacob-Heron Hunt-Laurent,30.0,1995-05-06,London,England,188,70,https://media.api-sports.io/football/players/20303.png,Burnley,Premier League,Midfielder,613,6.29,4.65,3.41,3.3,2.59,2.18,2.25,8.92,9.68,1.64,0.98,1.86,1.11,1.76,4.62,https://media.api-sports.io/football/teams/44.png,https://media.api-sports.io/football/leagues/39.png,0.0,0.0
36927,Zian Flemming,27.0,1998-08-01,Amsterdam,Netherlands,185,84,https://media.api-sports.io/football/players/36927.png,Burnley,Premier League,Midfielder,624,6.82,9.41,9.88,3.3,0.39,2.81,1.32,6.94,1.06,8.8,7.78,2.81,3.19,7.56,3.5,https://media.api-sports.io/football/teams/44.png,https://media.api-sports.io/football/leagues/39.png,0.721153846153846,0.0
37882,Marcus Edwards,27.0,1998-12-03,London,England,168,65,https://media.api-sports.io/football/players/37882.png,Burnley,Premier League,Attacker,87,6.62,7.55,2.6,3.37,9.12,9.69,5.78,3.3,2.21,4.22,1.89,5.0,1.09,3.78,6.77,https://media.api-sports.io/football/teams/44.png,https://media.api-sports.io/football/leagues/39.png,0.0,0.0
161621,Loum Tchaouna,22.0,2003-09-08,N'Djamena,France,180,68,https://media.api-sports.io/football/players/161621.png,Burnley,Premier League,Attacker,637,6.62,2.24,5.61,3.37,5.2,2.55,8.13,7.52,5.61,3.88,5.1,4.49,3.16,4.69,8.16,https://media.api-sports.io/football/teams/44.png,https://media.api-sports.io/football/leagues/39.png,0.141287284144427,0.0
179400,Maxime Estève,23.0,2002-05-26,Montpellier,France,193,87,https://media.api-sports.io/football/players/179400.png,Burnley,Premier League,Defender,1432,6.59,6.03,3.94,3.99,4.66,5.53,2.38,7.45,8.17,2.07,3.87,2.38,3.39,4.18,8.63,https://media.api-sports.io/football/teams/44.png,https://media.api-sports.io/football/leagues/39.png,0.0,0.0
196855,Jaidon Kya Denley Anthony,26.0,1999-12-01,London,England,183,,https://media.api-sports.io/football/players/196855.png,Burnley,Premier League,Midfielder,1064,6.65,6.92,9.41,7.09,1.71,6.75,3.81,6.6,4.89,5.84,3.67,7.36,5.75,6.55,6.31,https://media.api-sports.io/football/teams/44.png,https://media.api-sports.io/football/leagues/39.png,0.3383458646616541,0.08458646616541353
270508,Lesley Chimuanya Ugochukwu,21.0,2004-03-26,Rennes,France,190,72,https://media.api-sports.io/football/players/270508.png,Burnley,Premier League,Midfielder,887,6.85,6.6,9.34,3.3,2.42,3.15,6.28,8.51,5.67,6.33,7.02,3.91,4.08,8.63,5.04,https://media.api-sports.io/football/teams/44.png,https://media.api-sports.io/football/leagues/39.png,0.30439684329199546,0.0
330238,Lucas Pires Silva,24.0,2001-03-24,São Paulo,Brazil,175,71,https://media.api-sports.io/football/players/330238.png,Burnley,Premier League,Defender,52,5.75,1.41,3.94,3.99,3.99,9.56,5.43,1.25,0.75,1.01,2.26,8.5,9.63,0.84,1.77,https://media.api-sports.io/football/teams/44.png,https://media.api-sports.io/football/leagues/39.png,0.0,0.0
285,Ki-Jana Delano Hoever,23.0,2002-01-18,Amsterdam,Netherlands,183,65,https://media.api-sports.io/football/players/285.png,Wolves,Premier League,Midfielder,347,6.51,2.42,3.41,3.3,3.91,6.16,7.7,6.63,8.12,4.33,7.09,6.38,7.46,2.67,8.48,https://media.api-sports.io/football/teams/39.png,https://media.api-sports.io/football/leagues/39.png,0.0,0.0
135068,Emmanuel Elysee Djedje Agbadou Badobre,28.0,1997-06-17,Abidjan,Côte d'Ivoire,192,80,https://media.api-sports.io/football/players/135068.png,Wolves,Premier League,Defender,1011,6.82,7.5,3.94,3.99,7.6,4.69,8.08,9.11,5.65,5.1,6.8,4.78,6.2,3.39,5.87,https://media.api-sports.io/football/teams/39.png,https://media.api-sports.io/football/leagues/39.png,0.0,0.0
280687,Hugo Bueno López,23.0,2002-09-18,Vigo,Spain,180,73,https://media.api-sports.io/football/players/280687.png,Wolves,Premier League,Defender,835,6.48,5.46,3.94,3.99,1.88,9.38,8.99,2.64,8.75,8.41,7.4,9.54,9.4,2.62,6.15,https://media.api-sports.io/football/teams/39.png,https://media.api-sports.io/football/leagues/39.png,0.0,0.0
282770,Rodrigo Martins Gomes,22.0,2003-07-07,Vila Verde,Portugal,175,67,https://media.api-sports.io/football/players/282770.png,Wolves,Premier League,Defender,332,6.85,9.88,9.66,3.99,0.99,6.56,6.2,1.25,3.97,5.6,3.82,8.73,7.5,3.93,6.47,https://media.api-sports.io/football/teams/39.png,https://media.api-sports.io/football/leagues/39.png,0.27108433734939763,0.0
391822,Fernando López González,21.0,2004-05-24,Madrid,Spain,188,76,https://media.api-sports.io/football/players/391822.png,Wolves,Premier League,Attacker,162,6.54,3.4,2.6,9.66,9.59,7.81,3.71,3.3,2.21,5.71,2.99,8.13,8.11,4.06,1.56,https://media.api-sports.io/football/teams/39.png,https://media.api-sports.io/football/leagues/39.png,0.0,0.5555555555555556
161933,Nicolás González Iglesias,23.0,2002-01-03,A Coruña,Spain,189,88,https://media.api-sports.io/football/players/161933.png,Manchester City,Premier League,Midfielder,1070,7.05,2.03,7.43,3.3,9.71,3.13,6.87,8.46,6.6,7.21,7.97,5.11,6.97,6.23,2.49,https://media.api-sports.io/football/teams/50.png,https://media.api-sports.io/football/leagues/39.png,0.08411214953271029,0.0
162489,James Harrington Trafford,23.0,2002-10-10,Carlisle,England,197,83,https://media.api-sports.io/football/players/162489.png,Manchester City,Premier League,Goalkeeper,270,7.33,5.0,5.06,4.94,7.69,3.85,9.87,5.06,4.49,10.0,10.0,10.0,10.0,8.78,5.77,https://media.api-sports.io/football/teams/50.png,https://media.api-sports.io/football/leagues/39.png,0.0,0.0
19720,Trevoh Thomas Chalobah,26.0,1999-07-05,Freetown,England,190,75,https://media.api-sports.io/football/players/19720.png,Chelsea,Premier League,Defender,1292,7.18,8.37,9.42,3.99,9.59,3.97,4.9,4.13,4.81,4.81,6.25,5.12,6.13,6.25,6.68,https://media.api-sports.io/football/teams/49.png,https://media.api-sports.io/football/leagues/39.png,0.2089783281733746,0.0
161948,Liam Rory Delap,22.0,2003-02-08,Winchester,England,186,72,https://media.api-sports.io/football/players/161948.png,Chelsea,Premier League,Attacker,352,6.45,7.47,2.6,3.37,1.12,1.12,1.05,3.3,2.21,5.31,5.61,2.55,4.9,8.3,4.83,https://media.api-sports.io/football/teams/49.png,https://media.api-sports.io/football/leagues/39.png,0.0,0.0
286616,Filip Jörgensen,23.0,2002-04-16,Lomma,Denmark,192,85,https://media.api-sports.io/football/players/286616.png,Chelsea,Premier League,Goalkeeper,84,6.9,5.0,5.06,4.94,8.21,3.85,4.1,5.06,10.0,8.72,9.49,4.17,4.23,2.24,5.77,https://media.api-sports.io/football/teams/49.png,https://media.api-sports.io/football/leagues/39.png,0.0,0.0
286894,Jamie Jermaine Bynoe-Gittens,21.0,2004-08-08,London,England,175,70,https://media.api-sports.io/football/players/286894.png,Chelsea,Premier League,Midfielder,431,6.61,6.23,3.41,9.71,2.0,8.88,3.86,6.04,3.42,4.57,6.38,8.78,9.32,6.16,4.96,https://media.api-sports.io/football/teams/49.png,https://media.api-sports.io/football/leagues/39.png,0.0,0.4176334106728538
366735,Joshua Kofi Acheampong,19.0,2006-05-05,London,England,184,75,https://media.api-sports.io/football/players/366735.png,Chelsea,Premier League,Defender,351,6.92,7.34,9.58,3.99,9.62,1.39,1.2,5.38,9.04,4.98,8.2,9.04,9.83,7.96,8.85,https://media.api-sports.io/football/teams/49.png,https://media.api-sports.io/football/leagues/39.png,0.25641025641025644,0.0
18806,William James Hughes,30.0,1995-04-17,Surrey,England,185,74,https://media.api-sports.io/football/players/18806.png,Crystal Palace,Premier League,Midfielder,508,6.72,3.06,3.41,3.3,4.21,6.94,2.37,9.33,5.04,1.78,2.27,3.37,4.87,5.31,4.13,https://media.api-sports.io/football/teams/52.png,https://media.api-sports.io/football/leagues/39.png,0.0,0.0
20995,Maxence Guy Lacroix,25.0,2000-04-06,Villeneuve-Saint-Georges,France,190,88,https://media.api-sports.io/football/players/20995.png,Crystal Palace,Premier League,Defender,1440,6.91,5.2,3.94,9.01,4.69,3.65,7.19,4.93,6.42,5.84,7.24,3.88,3.91,4.52,7.18,https://media.api-sports.io/football/teams/52.png,https://media.api-sports.io/football/leagues/39.png,0.0,0.125
182201,Tyrick Kwon Mitchell,26.0,1999-09-01,London,England,175,68,https://media.api-sports.io/football/players/182201.png,Crystal Palace,Premier League,Midfielder,1434,6.82,2.62,6.87,3.3,3.08,4.25,8.7,6.5,6.87,3.62,4.94,4.67,3.42,3.79,8.09,https://media.api-sports.io/football/teams/52.png,https://media.api-sports.io/football/leagues/39.png,0.06276150627615062,0.0
334037,Tyrique Aaron Delali Yusuff George,19.0,2006-02-04,London,England,181,75,https://media.api-sports.io/football/players/334037.png,Chelsea,Premier League,Attacker,151,6.6,6.43,2.6,3.37,1.29,1.12,6.29,3.3,2.21,2.72,1.7,4.42,4.17,2.48,0.85,https://media.api-sports.io/football/teams/49.png,https://media.api-sports.io/football/leagues/39.png,0.0,0.0
402640,Romain Joy Kouakou Esse,20.0,2005-05-13,Lambeth,England,175,67,https://media.api-sports.io/football/players/402640.png,Crystal Palace,Premier League,Midfielder,25,6.9,0.92,3.41,3.3,1.66,0.84,9.8,2.18,1.06,9.83,9.95,8.88,9.8,9.93,0.51,https://media.api-sports.io/football/teams/52.png,https://media.api-sports.io/football/leagues/39.png,0.0,0.0
1135,Odsonne Édouard,27.0,1998-01-16,Kourou,France,187,83,https://media.api-sports.io/football/players/1135.png,Crystal Palace,Premier League,Attacker,8,6.7,0.8,2.6,3.37,0.1,1.12,9.93,3.3,2.21,10.0,9.93,0.65,1.09,10.0,9.39,https://media.api-sports.io/football/teams/52.png,https://media.api-sports.io/football/leagues/39.png,0.0,0.0
157997,Amad Diallo Traoré,23.0,2002-07-11,Abidjan,Côte d'Ivoire,173,72,https://media.api-sports.io/football/players/157997.png,Manchester United,Premier League,Attacker,1115,7.01,4.18,5.24,7.69,9.15,8.95,7.59,6.77,7.69,3.61,6.22,6.77,7.82,6.53,7.79,https://media.api-sports.io/football/teams/33.png,https://media.api-sports.io/football/leagues/39.png,0.08071748878923767,0.16143497757847533
342970,Leny Yoro,20.0,2005-11-13,Saint-Maurice,France,190,83,https://media.api-sports.io/football/players/342970.png,Manchester United,Premier League,Defender,862,6.57,3.89,3.94,3.99,7.43,5.1,5.65,4.78,7.28,3.89,4.98,3.32,3.77,2.12,6.27,https://media.api-sports.io/football/teams/33.png,https://media.api-sports.io/football/leagues/39.png,0.0,0.0
402329,Ayden Heaven,19.0,2006-09-22,London,England,189,77,https://media.api-sports.io/football/players/402329.png,Manchester United,Premier League,Defender,148,6.75,7.91,3.94,9.98,3.25,6.98,1.3,9.81,0.75,6.17,5.79,1.19,1.68,7.7,3.77,https://media.api-sports.io/football/teams/33.png,https://media.api-sports.io/football/leagues/39.png,0.0,0.6081081081081081
19959,Benjamin William White,28.0,1997-10-08,Poole,England,186,76,https://media.api-sports.io/football/players/19959.png,Arsenal,Premier League,Defender,282,7.23,9.18,3.94,9.81,4.59,9.11,9.45,8.15,1.75,7.78,8.44,5.94,8.0,4.63,5.48,https://media.api-sports.io/football/teams/42.png,https://media.api-sports.io/football/leagues/39.png,0.0,0.3191489361702128
313236,Ethan Chidiebere Nwaneri,18.0,2007-03-21,London,England,176,70,https://media.api-sports.io/football/players/313236.png,Arsenal,Premier League,Midfielder,175,6.78,9.49,3.41,3.3,7.11,3.25,1.17,2.18,1.06,4.79,1.05,9.17,8.78,0.76,6.28,https://media.api-sports.io/football/teams/42.png,https://media.api-sports.io/football/leagues/39.png,0.0,0.0
333682,Cristhian Andrey Mosquera Ibargüen,21.0,2004-06-27,Alicante,Spain,191,78,https://media.api-sports.io/football/players/333682.png,Arsenal,Premier League,Defender,439,6.9,1.41,3.94,3.99,9.11,3.82,7.62,4.74,6.59,3.8,3.92,3.27,1.68,3.15,8.94,https://media.api-sports.io/football/teams/42.png,https://media.api-sports.io/football/leagues/39.png,0.0,0.0
250,Joël Mohammed Ramzan Piroe,26.0,1999-08-02,Wijchen,Netherlands,181,74,https://media.api-sports.io/football/players/250.png,Leeds,Premier League,Attacker,215,6.46,5.88,2.6,3.37,7.69,1.12,1.05,3.3,6.67,0.95,0.58,0.65,1.09,0.83,7.45,https://media.api-sports.io/football/teams/63.png,https://media.api-sports.io/football/leagues/39.png,0.0,0.0
18901,Sean David Longstaff,28.0,1997-10-30,Newcastle upon Tyne,England,180,65,https://media.api-sports.io/football/players/18901.png,Leeds,Premier League,Midfielder,880,7.02,6.65,7.78,8.7,5.92,9.07,9.19,8.57,6.55,6.31,7.69,2.1,1.11,7.6,7.26,https://media.api-sports.io/football/teams/63.png,https://media.api-sports.io/football/leagues/39.png,0.10227272727272727,0.20454545454545453
19128,Jack David Harrison,29.0,1996-11-20,Stoke-on-Trent,England,175,70,https://media.api-sports.io/football/players/19128.png,Leeds,Premier League,Attacker,263,6.59,6.05,2.6,3.37,9.22,3.67,7.86,3.3,9.56,1.33,4.35,5.75,6.19,5.0,8.54,https://media.api-sports.io/football/teams/63.png,https://media.api-sports.io/football/leagues/39.png,0.0,0.0
19201,Jayden Ian Bogle,25.0,2000-07-27,,England,178,69,https://media.api-sports.io/football/players/19201.png,Leeds,Premier League,Defender,1408,6.38,6.11,3.94,8.1,1.25,6.11,7.04,2.79,6.11,6.75,4.95,8.87,8.41,6.59,4.21,https://media.api-sports.io/football/teams/63.png,https://media.api-sports.io/football/leagues/39.png,0.0,0.06392045454545454
19287,Samuel Mark Byram,32.0,1993-09-16,Thurrock,England,180,72,https://media.api-sports.io/football/players/19287.png,Leeds,Premier League,Defender,8,6.3,1.41,3.94,3.99,0.18,1.39,0.48,1.25,0.75,8.23,0.25,1.19,1.68,0.84,0.04,https://media.api-sports.io/football/teams/63.png,https://media.api-sports.io/football/leagues/39.png,0.0,0.0
64003,Pascal Augustus Struijk,26.0,1999-08-11,,Netherlands,190,79,https://media.api-sports.io/football/players/64003.png,Leeds,Premier League,Defender,1178,6.64,8.32,3.94,3.99,8.37,5.58,2.21,6.03,2.86,5.29,4.57,2.52,1.68,5.48,6.23,https://media.api-sports.io/football/teams/63.png,https://media.api-sports.io/football/leagues/39.png,0.0,0.0
80296,Lucas Estella Perri,28.0,1997-12-10,Campinas,Brazil,197,98,https://media.api-sports.io/football/players/80296.png,Leeds,Premier League,Goalkeeper,990,6.55,5.0,5.06,4.94,6.79,3.85,4.1,5.06,4.49,5.13,3.59,4.17,4.23,2.24,5.77,https://media.api-sports.io/football/teams/63.png,https://media.api-sports.io/football/leagues/39.png,0.0,0.0
895,James David Garner,24.0,2001-03-13,Birkenhead,England,186,78,https://media.api-sports.io/football/players/895.png,Everton,Premier League,Defender,1434,7.11,9.21,7.88,9.04,5.84,8.46,7.81,4.4,7.38,4.18,5.07,6.44,6.3,7.44,5.99,https://media.api-sports.io/football/teams/45.png,https://media.api-sports.io/football/leagues/39.png,0.06276150627615062,0.12552301255230125
2936,James Alan Tarkowski,33.0,1992-11-19,Manchester,England,185,81,https://media.api-sports.io/football/players/2936.png,Everton,Premier League,Defender,1440,7.14,3.64,3.94,8.02,5.02,6.66,3.31,9.57,4.98,6.27,7.66,3.88,4.54,3.68,5.28,https://media.api-sports.io/football/teams/45.png,https://media.api-sports.io/football/leagues/39.png,0.0,0.0625
18929,Dwight James Matthew McNeil,26.0,1999-11-22,Rochdale,England,183,68,https://media.api-sports.io/football/players/18929.png,Everton,Premier League,Attacker,105,6.47,6.09,2.6,3.37,8.27,9.57,7.89,9.9,8.66,4.69,2.31,6.02,1.09,0.83,0.95,https://media.api-sports.io/football/teams/45.png,https://media.api-sports.io/football/leagues/39.png,0.0,0.0
125743,Norberto Bercique Gomes Betuncal,27.0,1998-01-31,Lisboa,Portugal,194,88,https://media.api-sports.io/football/players/125743.png,Everton,Premier League,Attacker,690,6.42,4.73,5.51,3.37,0.85,2.76,5.2,7.43,2.21,8.64,8.64,5.03,2.38,3.27,3.78,https://media.api-sports.io/football/teams/45.png,https://media.api-sports.io/football/leagues/39.png,0.13043478260869565,0.0
138776,Largie Ramazani,24.0,2001-02-27,,Belgium,167,55,https://media.api-sports.io/football/players/138776.png,Leeds,Premier League,Attacker,0,,0.8,2.6,3.37,0.1,1.12,1.05,3.3,2.21,0.14,0.26,0.65,1.09,0.83,9.39,https://media.api-sports.io/football/teams/63.png,https://media.api-sports.io/football/leagues/39.png,0.0,0.0
148099,Kiernan Frank Dewsbury-Hall,27.0,1998-09-06,Shepshed,England,178,80,https://media.api-sports.io/football/players/148099.png,Everton,Premier League,Midfielder,1262,7.29,5.97,9.27,8.04,4.11,7.73,5.57,2.18,4.28,4.62,6.36,5.18,6.67,8.07,4.4,https://media.api-sports.io/football/teams/45.png,https://media.api-sports.io/football/leagues/39.png,0.28526148969889065,0.14263074484944532
195993,Carlos Jonas Alcaraz Duran,23.0,2002-11-30,La Plata,Argentina,176,68,https://media.api-sports.io/football/players/195993.png,Everton,Premier League,Midfielder,542,6.44,6.16,3.41,8.26,4.79,7.26,3.3,7.41,3.86,6.65,5.94,5.04,6.6,6.92,4.47,https://media.api-sports.io/football/teams/45.png,https://media.api-sports.io/football/leagues/39.png,0.0,0.16605166051660517
284500,Timothy Emeka Iroegbunam,22.0,2003-06-30,Birmingham,England,183,70,https://media.api-sports.io/football/players/284500.png,Everton,Premier League,Midfielder,502,6.74,3.11,3.41,8.39,2.84,1.86,8.88,9.71,7.9,6.89,8.29,5.38,3.72,7.29,3.37,https://media.api-sports.io/football/teams/45.png,https://media.api-sports.io/football/leagues/39.png,0.0,0.17928286852589642
343684,Thierno Barry,23.0,2002-10-21,Lyon,France,195,82,https://media.api-sports.io/football/players/343684.png,Everton,Premier League,Attacker,769,6.28,4.59,5.44,3.37,2.55,2.96,1.05,7.28,5.34,8.47,7.55,3.98,4.12,1.67,3.16,https://media.api-sports.io/football/teams/45.png,https://media.api-sports.io/football/leagues/39.png,0.11703511053315994,0.0
147831,Arnaud Kalimuendo-Muinga,23.0,2002-01-20,Suresnes,France,178,79,https://media.api-sports.io/football/players/147831.png,Nottingham Forest,Premier League,Attacker,92,6.28,0.8,2.6,3.37,7.18,5.1,5.58,3.3,2.21,2.5,3.11,2.41,1.09,0.83,3.33,https://media.api-sports.io/football/teams/65.png,https://media.api-sports.io/football/leagues/39.png,0.0,0.0
296560,Jackson Tchatchoua,24.0,2001-09-14,Ixelles,Cameroon,186,76,https://media.api-sports.io/football/players/296560.png,Wolves,Premier League,Defender,813,6.49,3.05,3.94,3.99,1.11,8.37,4.59,6.39,4.42,2.69,2.96,6.29,4.98,2.19,8.97,https://media.api-sports.io/football/teams/39.png,https://media.api-sports.io/football/leagues/39.png,0.0,0.0
442044,Max Dowman,16.0,2009-12-31,Chelmsford,England,183,,https://media.api-sports.io/football/players/442044.png,Arsenal,Premier League,Midfielder,36,6.6,9.95,3.41,3.3,0.23,0.84,9.61,2.18,1.06,9.85,9.8,9.96,9.56,9.83,9.44,https://media.api-sports.io/football/teams/42.png,https://media.api-sports.io/football/leagues/39.png,0.0,0.0
453101,Bradley-Paul Burrowes,17.0,2008-03-04,,England,,,https://media.api-sports.io/football/players/453101.png,Aston Villa,Premier League,Midfielder,16,6.5,0.92,3.41,3.3,2.48,0.84,0.48,2.18,1.06,9.28,6.85,9.65,1.11,9.89,9.44,https://media.api-sports.io/football/teams/66.png,https://media.api-sports.io/football/leagues/39.png,0.0,0.0
1463,Joseph George Willock,26.0,1999-08-20,London,England,179,71,https://media.api-sports.io/football/players/1463.png,Newcastle,Premier League,Midfielder,235,6.63,5.84,3.41,3.3,4.47,6.55,8.63,7.85,3.15,5.5,4.74,4.28,6.33,2.13,3.69,https://media.api-sports.io/football/teams/34.png,https://media.api-sports.io/football/leagues/39.png,0.0,0.0
19032,Kouassi Ryan Sessegnon,25.0,2000-05-18,London,England,178,70,https://media.api-sports.io/football/players/19032.png,Fulham,Premier League,Defender,1109,6.63,6.44,9.11,3.99,2.52,6.35,7.07,5.22,5.99,6.23,2.88,7.26,5.99,2.24,1.66,https://media.api-sports.io/football/teams/36.png,https://media.api-sports.io/football/leagues/39.png,0.1623083859332732,0.0
19145,Abdul-Nasir Oluwatosin Oluwadoyinsolami Adarabioyo,28.0,1997-09-24,Manchester,England,196,80,https://media.api-sports.io/football/players/19145.png,Chelsea,Premier League,Defender,564,7.01,3.44,3.94,3.99,9.93,1.39,6.95,5.17,4.69,7.78,8.99,1.19,1.68,0.84,6.61,https://media.api-sports.io/football/teams/49.png,https://media.api-sports.io/football/leagues/39.png,0.0,0.0
19192,Jacob Matthew Ramsey,24.0,2001-05-28,Birmingham,England,180,75,https://media.api-sports.io/football/players/19192.png,Newcastle,Premier League,Midfielder,298,6.53,4.82,3.41,3.3,8.85,9.56,6.55,2.18,2.71,3.23,4.65,8.19,8.66,1.81,5.13,https://media.api-sports.io/football/teams/34.png,https://media.api-sports.io/football/leagues/39.png,0.0,0.0
158697,James John McAtee,23.0,2002-10-18,Salford,England,180,72,https://media.api-sports.io/football/players/158697.png,Nottingham Forest,Premier League,Midfielder,141,6.58,0.92,3.41,3.3,6.01,8.92,3.11,2.18,1.06,6.92,5.82,6.58,8.12,8.04,4.82,https://media.api-sports.io/football/teams/65.png,https://media.api-sports.io/football/leagues/39.png,0.0,0.0
